Source,Target,Type,Kind,Id,Label,timeset,Weight
1046723117165547520,https://twitter.com/jairbolsonaro/status/1046571450944098304,Directed,Has_link,7323,,<[2018-10-01T11:26:53.263Z]>,1
@artinovar,@flaviobolsonaro,Directed,Retweets_from,7324,,<[2018-10-01T11:26:53.263Z]>,1
@artinovar,1046720331124281344,Directed,Retweets,7325,,<[2018-10-01T11:26:53.263Z]>,1
@artinovar,@jairbolsonaro,Directed,Quotes_from,7326,,<[2018-10-01T11:26:53.263Z]>,1
@artinovar,1046571450944098304,Directed,Quotes,7327,,<[2018-10-01T11:26:53.263Z]>,1
@vaninhosobrinho,1046723118121791492,Directed,Tweets,7328,,<[2018-10-01T11:26:53.449Z]>,1
1046723118121791492,http://pbs.twimg.com/ext_tw_video_thumb/1046485152958959623/pu/img/nqzkdItDNQL0hgwr.jpg,Directed,Has_media,7329,,<[2018-10-01T11:26:53.449Z]>,1
@vaninhosobrinho,@jairbolsonaro,Directed,Retweets_from,7330,,<[2018-10-01T11:26:53.449Z]>,1
@vaninhosobrinho,1046485586222206985,Directed,Retweets,7331,,<[2018-10-01T11:26:53.449Z]>,1
@hanahmelo19,1046723119648571394,Directed,Tweets,7332,,<[2018-10-01T11:26:53.775Z]>,1
@hanahmelo19,@carol_gvl,Directed,Retweets_from,7333,,<[2018-10-01T11:26:53.776Z]>,1
@hanahmelo19,1046716946052501504,Directed,Retweets,7334,,<[2018-10-01T11:26:53.776Z]>,1
@edersonfreitass,1046723119736651777,Directed,Tweets,7335,,<[2018-10-01T11:26:53.858Z]>,1
@dear58teacher,1046723122626535425,Directed,Tweets,7336,,<[2018-10-01T11:26:54.468Z]>,1
1046723122626535425,https://twitter.com/BolsonaroSP/status/1046434538677833728,Directed,Has_link,7337,,<[2018-10-01T11:26:54.468Z]>,1
@dear58teacher,@jairbolsonaro,Directed,Retweets_from,7338,,<[2018-10-01T11:26:54.468Z]>,1
@dear58teacher,1046434759390515200,Directed,Retweets,7339,,<[2018-10-01T11:26:54.468Z]>,1
@dear58teacher,@bolsonarosp,Directed,Quotes_from,7340,,<[2018-10-01T11:26:54.469Z]>,1
@dear58teacher,1046434538677833728,Directed,Quotes,7341,,<[2018-10-01T11:26:54.469Z]>,1
@diasblankk,1046723123423444992,Directed,Tweets,7342,,<[2018-10-01T11:26:54.762Z]>,1
@diasblankk,@anallp79,Directed,Retweets_from,7343,,<[2018-10-01T11:26:54.763Z]>,1
@diasblankk,1046362126493904896,Directed,Retweets,7344,,<[2018-10-01T11:26:54.763Z]>,1
@lidersuprema_ok,1046723124971147264,Directed,Tweets,7345,,<[2018-10-01T11:26:55.114Z]>,1
@liamabat,1046723124891389952,Directed,Tweets,7346,,<[2018-10-01T11:26:55.121Z]>,1
@liamabat,@bobjackk,Directed,Retweets_from,7347,,<[2018-10-01T11:26:55.121Z]>,1
